ProductID,ProductName,ProductBrand,Gender,Price (INR),Description,PrimaryColor,Product Category,Product Category Description,rating,stock,SKU,joinedat,discount,properties
10169383,Melange by Lifestyle Men Teal Blue Printed Straight Kurta,Melange by Lifestyle,Men,499,"Teal printed straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits",Blue,Kurta,Kurta,4.1,92,Kur027,"01/13/2022, 02:52:51",10.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10162591,DressBerry Women Red & Black Striped A-Line Dress,DressBerry,Women,424,"Red and black striped woven A-line dress, has a round neck, three-quarter sleeves, button closure, and flared hem", Red,Dress,Dress,2.7,41,Dre016,"01/13/2022, 02:52:51",16.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10201787,Van Heusen Men Blue Tight Slim Fit Self Design Formal Shirt,Van Heusen,Men,1420,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,Shirt,Shirt,4.1,66,Shi038,"01/13/2022, 02:52:51",33.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10016985,Campus Sutra Men Blue & Black Standard Regular Fit Checked Casual Shirt,Campus Sutra,Men,449,"Blue and black checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,4.6,71,Shi039,"01/13/2022, 02:52:51",14.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10213315,U.S. Polo Assn. Kids Boys Black Solid Hooded Bomber Jacket,U.S. Polo Assn. Kids,Boys,1499,"Navy blue solid bomber jacket, has a hooded, 2 pockets, zip closure, long sleeves, straight hem", Black,Jacket,Jacket,2.6,99,Jac010,"01/13/2022, 02:52:51",3.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10208559,Jompers Men Purple Woven Design Straight Kurta,Jompers,Men,899,"Purple woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits", Purple,Kurta,Kurta,3.7,8,Kur028,"01/13/2022, 02:52:51",6.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10202029,Sera Women Yellow Fit and Flare Dress,Sera,Women,866,"Yellow solid woven fit and flare dress, has a mock neck, sleeveless, button closure, and flared hem", Yellow,Dress,Dress,1.5,21,Dre017,"01/13/2022, 02:52:51",15.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10207357,W Women Teal Blue & Pink A-Line Ethnic Dress,W,Women,1199,"Teal Blue and Pink printed knitted and woven A-line dress, has a mandarin collar, three-quarter sleeves, and flared hem",Blue,Dress,Dress,4.6,57,Dre018,"01/13/2022, 02:52:51",17.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10124543,Flying Machine Men Blue Micheal Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,879,"Blue medium wash 5-pocket mid-rise  jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,3.0,97,Jea029,"01/13/2022, 02:52:51",19.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10239527,Louis Philippe Sport Men Blue Slim Fit Solid Regular Trousers,Louis Philippe Sport,Men,2166,"Blue solid mid-rise trousers, button closure, and 4 pockets",Blue,Trousers,Trousers,1.7,3,Tro007,"01/13/2022, 02:52:51",13.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10073315,UCLA Men Navy Blue Printed Round Neck T-shirt,UCLA,Men,349,"Navy Blue printed T-shirt, has a round neck, and short sleeves",Blue,T-shirt,T-shirt,3.8,30,T-s036,"01/13/2022, 02:52:51",33.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10207119,W Women Green & Rust Orange Floral Printed Straight Kurta,W,Women,679,"Green and rust orange printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem and side slits", Green,Kurta,Kurta,2.9,90,Kur029,"01/13/2022, 02:52:51",44.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10052401,Sonata Wedding Men Grey Analogue watch 7133BM02,Sonata,Men,2125,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round metal dialFeatures: Reset Time, Date ApertureStrap style: Silver-Toned bracelet style, metal strap with a foldover closureWater resistance: 30 mWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Sonata case", Grey,Watch,Bra,3.9,88,Wat010,"01/13/2022, 02:52:51",24.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10000403,Parx Men Green Printed Round Neck T-shirt,Parx,Men,503,"Green printed t-shirt, has a round neck, short sleeves", Green,T-shirt,T-shirt,1.3,9,T-s037,"01/13/2022, 02:52:51",22.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10216023,The Indian Garage Co Men Blue & White Slim Fit Printed Casual Shirt,The Indian Garage Co,Men,612,"Blue & White printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,2.0,53,Shi040,"01/13/2022, 02:52:51",1.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10030061,Next Look Men Pink Slim Fit Solid Formal Shirt,Next Look,Men,599,"Pink solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Pink,Shirt,Shirt,2.6,90,Shi041,"01/13/2022, 02:52:51",37.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10248895,Lapis O Lupo Blue Textured Shoulder Bag,Lapis O Lupo,Women,901,"Blue textured shoulder bag, has a zip closure2 main compartments, 1 external and 1 inner pocketTwo Handles with a detachable sling strap",Blue,Bag,Bag,1.4,1,Bag003,"01/13/2022, 02:52:51",7.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10254403,Flying Machine Men Rust & Navy Blue Regular Fit Checked Casual Shirt,Flying Machine,Men,799,"Rust and Navy Blue checked casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,1.4,54,Shi042,"01/13/2022, 02:52:51",37.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10256015,STREET 9 Women White Embroidered Detail Top,STREET 9,Women,599,"White solid woven regular top with embroidered detail, has a high neck, three-quarter sleeves, and button closures at the back", Red,Top,Top,2.5,13,Top011,"01/13/2022, 02:52:51",30.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10152775,Indian Terrain Men Navy Blue & White Slim Fit Checked Smart Casual Shirt,Indian Terrain,Men,1034,"Navy Blue and White checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,2.9,80,Shi043,"01/13/2022, 02:52:51",34.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10205709,Floral Access Bonafide Digital Print Playsuit,Oxolloxo,Women,531,"Multicoloured printed playsuit, has a V-neck, short sleeves",,Suit,Suit,4.7,98,Sui006,"01/13/2022, 02:52:51",22.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10146501,KLEIO Green Solid Sling Bag,KLEIO,Women,671,"Green  solid sling bag with buckle detail detail, has a button closure1 main compartment, 1 external and 1 inner pocketTablet sleeve: NoNon-Detachable Sling StrapWarranty: 3 monthsWarranty provided by brand/manufacturer", Green,Bag,Bag,1.0,20,Bag004,"01/13/2022, 02:52:51",29.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10017571,Soie Nude Lace Non-Wired Non Padded full coverage Everyday Bra FB-705nude,Soie,Women,988,Nude lace full-coverage Everyday braNon Padded and Non-Wired seamless lace cupsRegular straps and back closureEliminates side bulgesDouble layered wingsThe cups contain sandwiched soft brushed fabric for no show apex., Red,Bra,Bra,2.5,4,Bra006,"01/13/2022, 02:52:51",38.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10255203,DEYANN Men Black & Orange Printed Straight Kurta,DEYANN,Men,1197,"Black and Orange printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and side slits", Black,Kurta,Kurta,2.5,96,Kur030,"01/13/2022, 02:52:51",41.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10091339,SOJANYA Men Green & Gold-Coloured Self Design Kurta with Churidar,SOJANYA,Men,1349,"Green and gold-coloured self design kurta with churidarGreen and gold-coloured straight knee length kurta, has a mandarin collar, long sleeves, straight hemGold-coloured solid churidar, drawstring closure", Green,Churidar,Churidar,4.1,5,Chu003,"01/13/2022, 02:52:51",15.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10043721,Cherry Crumble Kids Grey Melange Self-Design Sweater,Cherry Crumble,Unisex Kids,874,"Grey Melange self-design sweater, has a round neck, long sleeves, and ribbed hem", Grey,Sweater,Sweater,2.3,31,Swe002,"01/13/2022, 02:52:51",28.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10156227,Indian Terrain Men Navy Blue & Beige Slim Fit Checked Smart Casual Shirt,Indian Terrain,Men,854,"Navy blue, beige and red checked smart-casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,3.3,11,Shi044,"01/13/2022, 02:52:51",42.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10271235,Louis Philippe Men Multicoloured Regular Fit Printed Casual Shirt,Louis Philippe,Men,1224,"Multicoloured printed casual shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Red,Shirt,Shirt,1.6,92,Shi045,"01/13/2022, 02:52:51",7.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10098553,DressBerry Women Blue Boyfriend Fit Mid-Rise Clean Look Ankle Length Jeans,DressBerry,Women,1379,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,1.5,45,Jea030,"01/13/2022, 02:52:51",49.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10206831,W Women White & Green Printed Anarkali Kurta,W,Women,1999,"White, Green and black printed anarkali kurta with thread work detail, has a round neck, long sleeves, and flared hem", Green,Kurta,Kurta,2.6,2,Kur031,"01/13/2022, 02:52:51",28.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10025037,Mast & Harbour Women Navy & Maroon Colourblocked Lightweight Jacket,Mast & Harbour,Women,1999,"Navy Blue and Maroon colourblocked puffer jacket, has a mock collar, 2 pockets, zip closure, long sleeves, straight hem, and nylon lining", Maroon,Jacket,Jacket,4.9,61,Jac011,"01/13/2022, 02:52:51",23.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10152551,Indian Terrain Men Red & Grey Slim Fit Checked Smart Casual Shirt,Indian Terrain,Men,944,"Red and grey checked smart casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Red,Shirt,Shirt,2.8,60,Shi046,"01/13/2022, 02:52:51",18.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10187655,WROGN Men Navy Blue & Grey Slim Fit Checked Casual Shirt,WROGN,Men,1999,"Navy Blue and Grey checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,3.7,53,Shi047,"01/13/2022, 02:52:51",12.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10264389,Pepe Jeans Men Red & Blue Regular Fit Checked Casual Shirt,Pepe Jeans,Men,1199,"Red and Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Jean,Shirt,2.8,51,Jea031,"01/13/2022, 02:52:51",41.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10185915,AURELIA Women Black Ribbed Front-Open Sweater,AURELIA,Women,679,"Black solid open-front sweater, has a spread collar, sleeveless, and ribbed hem", Black,Sweater,Sweater,3.8,54,Swe003,"01/13/2022, 02:52:51",4.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10124593,Flying Machine Men Blue Micheal Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,919,"Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,4.1,90,Jea032,"01/13/2022, 02:52:51",11.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10028291,Park Avenue Men Peach-Coloured Regular Fit Solid Formal Shirt,Park Avenue,Men,1079,"Peach-Coloured solid formal shirt, has a spread collar, long sleeves, button placket,  straight hem, one patch pocket", Red,Shirt,Shirt,3.6,3,Shi048,"01/13/2022, 02:52:51",2.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10188817,Naari Women Green & White Embroidered Straight Kurta,Naari,Women,719,"Green and White embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits", Green,Kurta,Kurta,4.0,9,Kur032,"01/13/2022, 02:52:51",2.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10253499,Puma Men Black Monarch FG Football Shoes,Puma,Men,2924,"Design Details:A pair of black football sports shoes, has regular styling, lace-up detailSoft yet highly durable synthetic leatherLightweight TPU outsole with conical studsPUMA Cat Logo on tongueContrasting PUMA Formstrip on lateral sideSuitable for use on firm natural surfacesFG: Firm GroundWarranty: 3 monthsWarranty provided by brand/manufacturer", Black,Shoe,Shoe,2.0,73,Sho005,"01/13/2022, 02:52:51",27.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10121853,ADORENITE Women White Slogan Detail Half Sleeves Cotton Sleep Shirts,ADORENITE,Women,899,"White printed Sleep Shirts, has round neck, short sleeves", White,Shirt,Shirt,2.9,51,Shi049,"01/13/2022, 02:52:51",3.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10207141,W Women Beige & Navy-Blue Self-Striped Straight Kurta,W,Women,799,"Beige and navy blue self-striped straight kurta with embroidered detail, has a mandarin collar, three-quarter sleeves, curved hem, two pocket and side slits",Blue,Kurta,Kurta,2.3,12,Kur033,"01/13/2022, 02:52:51",26.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10185415,AURELIA Women Charcoal Grey Solid Regular Trousers,AURELIA,Women,759,"Charcoal grey solid mid-rise trousers, has snap button closure, 2 pockets and 2 mock pockets", Grey,Trousers,Trousers,2.2,66,Tro008,"01/13/2022, 02:52:51",31.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10254487,Raymond Men Blue Slim Fit Checked Formal Trousers,Raymond,Men,989,"Blue checked mid-rise formal trousers, zip closure, and 4 pocketsOur stylist has paired these trousers with a belt, this trouser does not come with a belt.",Blue,Trousers,Trousers,2.6,71,Tro009,"01/13/2022, 02:52:51",46.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10060299,CODE by Lifestyle Men Blue Slim Fit Printed Formal Shirt,CODE by Lifestyle,Men,749,"Blue printed formal shirt, has a cutaway collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,3.9,7,Shi050,"01/13/2022, 02:52:51",33.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10222789,Ed Hardy Men Blue & White Regular Fit Printed Casual Shirt,Ed Hardy,Men,1349,"Blue and White printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,3.2,28,Shi051,"01/13/2022, 02:52:51",4.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10051319,Tokyo Talkies Women Green Solid Peplum Top,Tokyo Talkies,Women,449,"Green solid woven peplum top, has a round neck, three-quarter sleeves, and button closure. has lace insert detail", Green,Top,Top,2.2,61,Top012,"01/13/2022, 02:52:51",48.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10248997,Lapis O Lupo Mustard Brown Self Design Handheld Bag,Lapis O Lupo,Women,1043,"Mustard Brown self design handheld bag, has a zip closure4 main compartments, 1 inner pocketDetachable sling strapTwo Handles", Brown,Bag,Bag,2.6,40,Bag005,"01/13/2022, 02:52:51",46.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10216025,The Indian Garage Co Men White Slim Fit Printed Casual Shirt,The Indian Garage Co,Men,612,"White printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", White,Shirt,Shirt,1.9,60,Shi052,"01/13/2022, 02:52:51",15.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10180915,NBA Men Maroon Solid Straight Fit Track Pants,NBA,Men,649,"Maroon straight fit track pants, has an elasticated waistband with a drawstring fastening, 3 pockets", Maroon,Pant,Pant,2.8,40,Pan004,"01/13/2022, 02:52:51",13.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10196255,fungus Women Blue Slim Fit High-Rise Clean Look Stretchable Jeans,fungus,Women,999,"Blue light wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,1.5,93,Jea033,"01/13/2022, 02:52:51",38.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10248267,Puma Men Blue & Black Croatia IDP Sports Sandals,Puma,Men,1249,"Product Details:A pair of blue and black sports sandals, secured with a Velcro closureSynthetic upper Cushioned and textured footbedTextured outsole with patterned groovesWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue,Sandal,Sandal,5.0,94,San004,"01/13/2022, 02:52:51",15.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10235395,Newport Men Blue Slim Fit Jeans,Newport,Men,959,"Blue dark wash   jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,Jean,Jean,2.7,97,Jea034,"01/13/2022, 02:52:51",34.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10004147,HIGHLANDER Men Off-White & Grey Slim Fit Checked Regular Trousers,HIGHLANDER,Men,1299,"Off-White and grey checked mid-rise regular trousers, has a button closure, four pockets", White,Trousers,Trousers,4.5,76,Tro010,"01/13/2022, 02:52:51",23.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10004325,Park Avenue Women Maroon Self Design Top,Park Avenue,Women,569,"Maroon self-design regular top, has a round neck, long sleeves, lace insert detail", Maroon,Top,Top,2.3,27,Top013,"01/13/2022, 02:52:51",17.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10235317,Soie Women Turquoise Blue Printed Lounge T-shirts,Soie,Women,616,"Turquoise blue printed lounge t-shirts, has a round neck, short sleeves.",Blue,T-shirt,T-shirt,1.5,28,T-s038,"01/13/2022, 02:52:51",36.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
1003781,Aurelia Red Kurta,AURELIA,Women,399,"Red kurta with embroidered and printed detailing, has a round neck with a split V-neckline, three-quarter sleeves, button detail on the front, side slits, and a curved hem", Red,Kurta,Kurta,4.7,81,Kur034,"01/13/2022, 02:52:51",34.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10070721,Oxolloxo Men Blue Regular Fit Solid Casual Shirt,Oxolloxo,Men,579,"Blue solid casual shirt, has a Peter Pan collar, long sleeves, zip, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,3.0,96,Shi053,"01/13/2022, 02:52:51",15.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10202565,People Men Blue Regular Fit Checked Casual Shirt,People,Men,559,"Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Shirt,Shirt,3.0,73,Shi054,"01/13/2022, 02:52:51",44.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10008639,Xpose Women Olive Green Camouflage Print Skinny Fit Regular Shorts,Xpose,Women,734,"Olive green printed high-rise regular shorts, has an elasticated waistband with drawstring closure, two pockets", Green,Shorts,Shorts,2.7,7,Sho003,"01/13/2022, 02:52:51",13.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10064585,HERE&NOW Women Black & White Colourblocked Sweater,HERE&NOW,Women,1999,"Black, white and red colourblocked sweater, has a round neck, long sleeves, and ribbed hem", Black,Sweater,Sweater,2.0,34,Swe004,"01/13/2022, 02:52:51",49.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10155445,Indian Terrain Men Grey & Purple Chiseled Fit Checked Casual Shirt,Indian Terrain,Men,1079,"Grey and Purple checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Grey,Shirt,Shirt,2.4,81,Shi055,"01/13/2022, 02:52:51",10.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10089343,Bodycare Pack of 2 Assorted Lightly Padded T-shirt Bras E6552BS,Bodycare,Women,820,Pack of 2 solid medium-coverage assorted T-shirt brasLightly padded and non-wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day ComfortDisclaimer: The final product delivered might vary in colour and prints from the display here,,T-shirt,T-shirt,4.0,14,T-s039,"01/13/2022, 02:52:51",19.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10106745,RARE Women Off-White Solid Top,RARE,Women,679,"Off-White solid knitted regular top with beaded detail, has a round neck, and long sleeves", White,Top,Top,5.0,88,Top014,"01/13/2022, 02:52:51",12.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10000583,Parx Men Khaki Slim Fit Solid Regular Trousers,Parx,Men,769,Khaki brown solid regular trousers regular trousers, Khaki,Trousers,Trousers,2.4,39,Tro011,"01/13/2022, 02:52:51",3.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10187235,WROGN Men Khaki Solid Jacket,WROGN,Men,1749,"Khaki solid jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester", Khaki,Jacket,Jacket,2.7,25,Jac012,"01/13/2022, 02:52:51",49.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10211875,Teakwood Leathers Unisex Tan Brown Solid Laptop Bag,Teakwood Leathers,Unisex,3599,"Tan brown solid laptop bagTwo Handles with detachable sling strap1 main compartment, has padded laptop sleeve3 external pockets", Brown,Bag,Bag,2.2,9,Bag006,"01/13/2022, 02:52:51",38.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10161179,Indian Terrain Men Grey Melange Striped Single Breasted Smart Casual Blazer,Indian Terrain,Men,2699,"Grey melange striped smart casual blazer, has a notched lapel, long sleeves, single breasted with double button closure, double vented hem, three pockets and a polyester lining with two pockets.", Grey,Blazer,Blazer,1.9,40,Bla002,"01/13/2022, 02:52:51",3.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10154517,Indian Terrain Men Grey Slim Fit Self Design Casual Shirt,Indian Terrain,Men,944,"Grey self-design casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Grey,Shirt,Shirt,2.8,14,Shi056,"01/13/2022, 02:52:51",16.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10172629,Ginger by Lifestyle Women Black Solid Scoop Neck T-shirt,Ginger by Lifestyle,Women,399,"Black solid T-shirt, has a scoop neck, and short sleeves", Black,T-shirt,T-shirt,5.0,30,T-s040,"01/13/2022, 02:52:51",48.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10185571,AURELIA Women Navy Blue & Grey Floral Yoke Design Straight Kurta,AURELIA,Women,679,"Navy blue and grey yoke design straight kurta with embroidered detail, has a round neck, three-quarter sleeves, curved hem, and side slits",Blue,Kurta,Kurta,4.2,38,Kur035,"01/13/2022, 02:52:51",37.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10213037,U.S. Polo Assn. Kids Boys Red & Navy Colourblocked Polo Collar T-shirt,U.S. Polo Assn. Kids,Boys,1599,"Red, navy blue and white colourblocked T-shirt with embroidered detail, has a polo collar, and long sleeves", Red,T-shirt,T-shirt,1.6,9,T-s041,"01/13/2022, 02:52:51",43.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
10194263,Madame Women Red Printed Top,Madame,Women,479,"Red printed knitted regular top with applique detail, has a round neck, and long sleeves", Red,Top,Top,3.1,43,Top015,"01/13/2022, 02:52:51",31.0,"{'size': {'value': ['SM', 'L']}, 'color': {'value': ['white', 'blue']}, 'material': {'value': 'cotton'}}"
